The Evaluation of the Rapid Sand Filter Wash Interval at the Central DWTP in the Czech Republic,"This paper evaluates the washing interval of the rapid sand filter at the central drinking water treatment plant Nová Ves—Frýdlant nad Ostravicí in the Czech Republic (DWTP Nová Ves). The aim was to conduct automated flow cytometry measurements (FCM) and find the link between FCM and turbidity. The monitor parameters were the length of the wash cycle in hours, the flow rate of the filter and the production, the pumping of the recirculating wash water, and the physico-chemical and microbial analysis of the water samples. The focus of this paper is the detailed characteristics of the filtration mode evaluated during the summer and winter periods. During the measurements, it was confirmed that turbidity replicated the FCM data measured by the FC BactoSense instrument. Turbidity can be identified as one of the key features that can be related to the measurements made. Turbidity and the cell count itself are influenced, among other things, by the pumping of the return water, whereby an increase in the cell count can be observed after the pumping has stopped but gradually stabilizes at the values measured before pumping.
                            Full article",3
Engagement with Music Technology in Special Educational Settings for Children with Disabilities,"In line with the broader learning of integrating technology into science, there is growing demand for educational learning to apply electronic technologies in educational practice. Despite a handful of accounts indicating the advantages of this equipment and these tools, objective empirical research on their role in learning and their application in the learning process is lacking. Over the past ten years, studies have proven the Holistic Music Educational Approach for Young Children (HMEAYC) to be an effective method to assist in the learning and development of children with special needs. HMEAYC and technology integrated into instruction are both learning modes that expect learners to achieve learning orientation through musical expression. This study aimed to measure children with specific needs’ language comprehension and self-conduct abilities when HMEAYC was combined with technology integrated into instruction in curriculum design. The research, conducted at an early-intervention center in central Taiwan, included 389 children aged between 4 and 6 years old with specific needs. These participants’ traits of learning and developing more slowly than typical children of the same age were referred to as “specific needs” for this study. They all participated in one 40 min session per week for a total of 16 weeks. The research results showed that HMEAYC combined with music technology could enhance the development of language comprehension and the self-conduct of children with specific needs.
                            Full article",3
Prediction and Property Characterization of Injection Machining Parts Using Analysis for Relationship between Melt-Filling Pressure Measurement and Calculation Viscosity Index,"We examine the effects of different process parameter settings on variations in melt-filling pressure, viscosity index, and part weight based on the use of real-time pressure sensor readings of the inside of the injection melt flow path. In the experiment, widely used polypropylene materials and round-shaped molded parts are selected as the molding and study object. At the same time, pressure sensors are used at different positions to perform data acquisition to enable research into the variation process of the melt-filling pressure, allowing for a viscosity index equation to simultaneously calculate viscosity indexes and observe weight variations in the samples. The obtained data will be a basis for setting up smart manufacturing in the future. The research showed the following: (i) the installation of the real-time pressure sensing modules allowed the variation process of the melt-filling pressure to be monitored along a path from the injection barrel to the mold cavity; (ii) the viscosity index was subject to changing the melt temperature, the injection speed, and the V/P switch-over point of the screw; and (iii) the melt temperature change had a considerable impact on part weight and changes in the injection speed had a relatively significant impact on viscosity variation.
                            Full article",3
Innovative Recall Farm Situation with Sharing Experiential Learning by VR Technology,"In the early days of southern Taiwan, agriculture was important for living. Farmers used various agricultural implements for the cultivation and planting of rice, vegetables, and fruits for food and clothing. With the progress of the social environment, they gradually forgot the traditional agricultural implements that they depended on for a living. Recently, the government has promoted agricultural experience activities, and citizens’ health concept has been improved. Growing vegetables and fruits on farms leads to the concept of shared experience. In particular, technological equipment has become popular. For leisure activities, the public has gradually accepted novel technologies (such as virtual reality games) and integrated them into their usual leisure and entertainment. For this reason, we investigate the degree of virtual interaction with the recall farm as a development basis and use the experiential learning theory to encourage the Silvers to learn the innovative recall farm situation to bring about the effect of leisure and entertainment. The results of this study show that the Silvers experience early agricultural situations and farming implements for entertainment purposes and listen to the agricultural stories to reminisce.
                            Full article",3
The Development of a High-Concentration Oxygenated Water Generator Based on Nanobubbles and Its Application,"Water with a high concentration of oxygen is needed for the aquaculture industry in Japan. In the current study, the pressurized dissolution method was employed to generate high-concentration oxygenated water (HCOW) by producing oxygen nanobubbles in the water. In order to investigate factors such as temperature, geometric conditions, and their influence on the oxygen concentration, a special nanobubble generator was improved by changing the number and the diameter of the holes of the perforated plate in this study. Then, an experimental system where oxygen and water were separately introduced inside the proposed nanobubble generator was designed. The dissolved oxygen concentration was measured under different conditions. Finally, the produced HCOW was used to cultivate a mini-sunflower. Through a series of experiments, it was found that with the improved perforated plate, the dissolved oxygen concentration was increased and the nanobubble generator reached the saturation state quickly, while the mini-sunflower cultivated with the HCOW appeared to grow larger than that with tap water.
                            Full article",3
Performance Assessment of Food Safety and Hygiene in Physical Stores Engaged in Online Food Business in Taiwan,"To examine the safety of food purchased online, a food safety project was conducted by the Office of Food and Drug Safety (OFDS) of Taichung City. Through collaboration with eight universities, the performance of food safety and hygiene in the physical stores engaged in online food businesses was assessed from October 2021 to January 2022. A total of 80 physical stores were involved in the present project. The results indicate that the most common nonconformities were as follows: (1) the food service standard form contract for distance transactions was not correctly displayed on websites (71%), (2) the food-related items were not sorted, were not stored on pallet boards or racks, and were not kept clean (46%), (3) the food preparation area and sales area did not have appropriate and adequate equipment for hand washing and drying (33%), and (4) the food safety and hygiene self-evaluation checklist was not prepared (33%). More efforts regarding food safety and hygiene are needed to improve and secure the knowledge of, attitude towards, and skills for good food safety and hygiene practices of online food businesses.
                            Full article",3
Effects of Face Masks on Respiratory Performance: A Within-Subject Design Study,"There is an ongoing debate about whether wearing a facemask impacts respiratory performance, which is especially crucial in the prevention of COVID-19 transmission. This pre- and post-intervention within-subject design study aimed to quantify the impact of wearing a medical facemask during deep breathing on respiratory functions and compare it to deep breathing without a facemask. A total of 100 samples (n = 100) were obtained from a single healthy young male adult (age = 24 years) who underwent pulmonary function measurement before and after 5 min of deep breathing twice a day (morning and night) for 25 days without a facemask, followed by wearing a 4-ply medical face mask for the following 25 days. Significant improvements in all parameters (mean ± SD), including tidal volume (38.04 ± 46.97 mL, p < 0.005), vital capacity (34.08 ± 105.36 mL, p = 0.027), forced vital capacity (0.11 ± 0.11 L, p < 0.005), forced expiratory volume in 1 s (0.13 ± 0.13 L, p < 0.005), peak expiratory flow (0.36 ± 0.74 L/s, p < 0.005), and forced expiratory flow at 25–75% of forced vital capacity (0.04 ± 0.55 L/s, p < 0.005), were found without the facemask, whereas significant an improvement in forced expiratory volume in 1 s (0.05 ± 0.18 L, p = 0.049), a significant reduction in vital capacity (−29.98 ± 103.39 mL, p = 0.046), and no other significant changes were observed with the medical facemask. It was suggested that face masks exert breathing resistance but do not affect deep breathing performance. These results provide further knowledge of the effect of a facemask during deep breathing on respiratory performance.
                            Full article",3
Identification of Dominant Microbes and Functional Analysis of Sourdough Starters Made of Dried Longan and Raisin,"Baking bread is currently experiencing a profound transformation, propelled by an escalating interest in health and wellness, global cuisines, and sustainability efforts. The surface of fruits harbors various microbes, such as yeasts and lactic acid bacteria (LAB). In contrast to Saccharomyces cerevisiae, a commercial yeast, the microbial flora present on the surface of fruits allows bread with greater flavor, texture, and health benefits as seen in sourdough starters. In this research, sourdough starters were created using dried longan and raisin. The microbial flora of the sourdough starters and the fermentation profile were examined, and possible bacteriocin genes were identified. The dried longan starter exhibited bubbling, stickiness, and a drop in pH value from 5.80 to 4.45 at the third day of fermentation. Meanwhile, the raisin starter began bubbling on the sixth day with no change in fluid viscosity, and a small pH value decreased from 4.00 to 3.82. The dried longan starter contained Weissella cibaria, W. paramesenteroides, S. cerevisiae, Pediococcus pentosaceus, Torulaspora delbrueckii and Leuconostoc citreum. On the other hand, raisin starter only contained Candida krusei and T. delbrueckii. To detect antibacterial property in W. paramesenteroides and P. pentosaceus, four bacteriocins, Gassericin A (gaaA), Lactacin F (lafA), Plantaricin S (pls) and Pediocin (ped) were explored. Polymerase chain reaction (PCR) results revealed that gaaA and lafA were present in W. paramesenteroides, which suggested that this strain possessed antimicrobial properties.
                            Full article",3
Potential for Reducing the Carbon Footprint of Buildings,"The construction sector produces more than 35% of the total amount of waste in Europe and for around 36% of emissions. This paper deals with the life cycle analysis of three alternatives of a residential building in terms of carbon footprint. At the same time, the analysis focuses on the end-of-life phase and its significance for the reduction of the carbon footprint. From the results obtained, it can be concluded that variant three has the lowest CO2eq/m2 emission levels compared to those of the other two variants. Based on the overall investigation of the end-of-life phase, this study found that the reuse of brick material contributed the most to the reduction of the overall emissions.
                            Full article",3
Effectiveness of Small Amount of Surface Penetrant against Chloride Ion Penetration,"To increase the durability of concrete structures, surface coating is widely used as a preventive maintenance strategy against de-icing salts. We investigated the effectiveness of a small amount of surface penetrant for chloride-induced corrosion on concrete structures exposed to low NaCl concentrations. The diffusion coefficient of mortar specimens with and without coating was determined using the electric migration test. The results indicated that even a small amount of Silane-based penetrant was effective against chloride ion penetration.
                            Full article",3
ISO 27001 Information Security Survey of Medical Service Organizations,"The differences between medical institutions in the security management of information systems were investigated by comparing the differences and the means used by personnel in different units in public and private hospitals. Personnel responsible for information security require the protocol of relevant units to solve information security issues. Based on ISO 27001 as a reference standard, a questionnaire survey was conducted to investigate the need for information security management in medical institutions. The information system security in each unit of medical institutions needs to pursue the goal of more perfection for a fully optimized information system. To help medical institution personnel understand the importance of information security and allow appropriate decision making, the results of this study can be used as a reference.
                            Full article",3
IoT + DBMS = Periodic Summary of the Health Status of Remote Patients,"There is a growing number of frail patients whose health conditions require constant monitoring by physicians. Unfortunately, the budget restrictions of hospitals and the concomitant decision that patients should stay home require that this monitoring is to be carried out remotely. Today, Internet of Things (IoT) wearables are the most promising technology solution for sensing patients’ physiological values 24/7. These measurements need to be stored permanently and then processed in order to provide support to physicians in charge of making real-time clinical decisions consistent with the patient’s health status. This paper elaborates on the combination of the IoT and DBMS technologies. In detail, a PostgreSQL relational database stores patient-generated health data (PGHD), while a set of SQL views generates standard summary statistical indicators.
                            Full article",3
Evaluating Stresses in SiO2 Thin Films Using Molecular Dynamics Simulations,"Semiconductor electronics is transforming computing, communication, energy harvesting, automobiles, biotechnology, and other electronic device landscapes. This transformation has been brought about by the ability to sense, receive, manipulate, and transmit data from the diverse systems of vertical stacks of semiconductor layers and microdevices. Though the discrete design details of each semiconductor may be extremely complex, the fundamental processing steps of each semiconductor device align well with the photolithography procedure. When these semiconductor layers are stacked using photolithography, the signal noise between the device features and layers is restricted by passivation or dielectric insulation provided by SiO2 layers. Depending on the type of functionality and the data-sensing mechanism of the semiconductors used, SiO2 layers have an intended fitness for their purpose. The purpose of SiO2 layers can be summarized as the encapsulation of the semiconductor device, making part of the semiconductor layer inert, i.e., passivated, creating a hard mask to negate the impact of subsequent processes like ion implantation or diffusion, insulating a part of the layer as in an intermetallic dielectric or gate dielectric, and improving adhesion of the subsequent deposition. The functionality of the adhesion of SiO2 is by far a less-studied area. The adhesive characteristics of SiO2 for subsequent deposition and the thickness of SiO2 affect stress distribution. Stresses due to SiO2 thin films, which can range from a few nanometers to a few microns thick depending on the functionality, are modeled in this research. The stresses in SiO2 films may cause delamination or discontinuity, affecting the performance and reliability of the optical or semiconductor devices they are built into. The classical molecular dynamics (MD) simulation technique was employed to investigate the stress characteristics of deposited films by leveraging the outcomes of atomistic modeling. A cluster made of fused silica was employed as a substrate. For the simulation of the SiO2 deposition process, silicon atoms with high energies and low-energy oxygen atoms were injected. This model was carefully controlled to ensure the stoichiometric conditions. In this analysis, we used the open-source code LAMMPS (Large-scale Atomic/Molecular Massively Parallel Simulator) and the Ovito (Open Visualization) tool. The research in this paper focuses on SiO2 thin-film simulation to validate analytical and experimental stress.
                            Full article",3
Neonatal Activity Monitoring by Camera-Based Multi-LSTM Network,"The objective evaluation of an infant’s activity and sleep pattern is critical in improving the comfort of the babies and ensuring the proper amount of quality sleep. The predefined behavioral states of an infant describe their consciousness and arousal level. The different states are characterized by different movements, body tone, eye movements and breath patterns. To recognize and adapt to these states is an essential part of development-friendly caring. It affects the neonate’s sleep, influencing their brain development, while improving the bonding between mother and baby, and feeding is more successful during the state of quiet awakened. It can be a more difficult task to determine the level of arousal in premature neonates. In preterm clinics, the general practice is continuous observation, requiring the attention of the hospital staff. To create an automated, more objective system, helping the hospital staff and the parents, we developed a multi-RNN (multi-recurrent neural network) network-based solution to solve this classification problem, which works on a time-series-like feature set, extracted from cameras’ video feeds. The set is composed of video actigraphy features, video-based respiration signal and additional descriptors. We separate infant caring from undisturbed presence based on our previous ensemble network solution. The network was trained and evaluated using our database of 402 h of footage, collected at the Neonatal Intensive Care Unit, Dept. of Neonatology of Pediatrics, Dept. of Obstetrics and Gynecology, Semmelweis University, Budapest, Hungary, with all-day recordings of 10 babies.
                            Full article",3
Lightweight Network for Single Image Super-Resolution with Arbitrary Scale Factor,"The existing single image super-resolution (SISR) methods that consider integer scale factors (X2, X3, X4, and X8), have been developed well, but SISR methods with arbitrary scale factors (X1.3, X2.5, and X3.7) have gradually gained attention recently. Therefore, we proposed an efficient, lightweight model. In this study, there are two contributions as follows. (1) An efficient and lightweight network for SISR is combined with the up-scaled module, which determines its weights based on the size of the high-resolution (HR) image. (2) All scale factors are applied simultaneously using one model, which saves more storage and computational resources. Finally, we design various experiments to evaluate the proposed method based on multiple general datasets. The experimental results show that the proposed model is lightweight while the performance is relatively competitive.
                            Full article",3
Prevention of Burnout Syndrome in Social Workers to Increase Professional Self-Efficacy,"The reality of the professional burnout of social workers has never been more topical than in today’s transformative, dynamic, and anxiety-filled society. Thus, this study aims to stress the necessity and importance of prevention of social workers’ burnout syndrome based on empirical research data on the topicality of the problem and the application of diverse and contradictory solutions. Although social work is purposefully structured, mentally rewarding, rejuvenating, and inspiring, it is also tedious, demanding, and emotionally draining at times, as it requires inexhaustible intellectual and emotional resources from social work professionals, consistently qualified professional activities, and effective cooperation with the client. The research data obtained from surveying social workers confirm the topicality of the problem and the need for preventive activities for the promotion and preservation of the mental health of professionals. The study result offers theory-based recommendations and suggestions for the reduction of burnout syndrome symptoms and prevention strategies when implementing professional self-efficacy of social workers in the era of constantly pulsating changes and challenges.
                            Full article",3
Effect of an Active Reach-Out Program on Hepatitis C Screening Test for Drug-Addicted Inmates in Southern Taiwan,"Chronic hepatitis C is an important threat to the world’s public health. In Taiwan, 2~4% of the population is infected with hepatitis C, and 10~15% of those cases will lead to liver cirrhosis. This study examined the effect of a comprehensive screening test project conducted by the Addiction Treatment Center in southern Taiwan. In collaboration with the Drug Addiction Treatment Center, 154 screening tests were completed. It is demonstrated that through active reach-out screening service with innovative process design, the vulnerable groups of people with a potentially high prevalence of HCV could be targeted and cured. Nevertheless, close surveillance and follow-up would be necessary to prevent the reoccurrence.
                            Full article",3
Life Cycle Assessment and Environmental Impacts of Building Materials: Evaluating Transport-Related Factors,"The construction industry plays a significant role in resource consumption and environmental degradation, making it crucial to analyze the sustainability aspects of construction materials and their transportation processes. This paper focuses on conducting a life cycle assessment (LCA) analysis of building materials, specifically considering the environmental impacts associated with their transportation to construction sites. By incorporating the transport phase into the assessment, a more holistic understanding of the environmental implications of construction materials can be achieved. The study aims to quantify the environmental burdens of both material production and transportation, providing valuable insights for sustainable decision making in the construction industry. The analysis revealed that transport of building materials for the studied house by diesel lorry, covering a distance of 150 km, contributed 16% to climate change and a significant 53.5% to abiotic resource depletion. Additionally, it had a 15–18% impact on acidification and photo-oxidant formation.
                            Full article",3
Using Machine Learning of Artificial Intelligence to Analyze Business Opportunities and Applications of the Massively Multiplayer Online Role-Playing Game Case in Metaverse,"By using the machine learning of artificial intelligence to explore the application business opportunities of the Metaverse in the MMORPG (Massively Multiplayer Online Role-Playing Game) interactive game market, we study the supply and demand laws of buyers and sellers at the market economy level, future trends, and business opportunities. The feasibility of its new products and services is explored under a pragmatic, cooperative model of the game community platform “Key to the Desert” case for the application level and business opportunities of Taiwan’s Metaverse markets. Online and offline integration (OMO; Online Merge Offline), precision marketing, and the customer management data platform (Customer Data Platform) are also explored in the application business opportunities of the Metaverse market. By combining the NFT (Non-Fungible Token) Monopoly game and MMORPG interactive games, we study the laws of supply and demand of buyers and sellers at the market economy level to provide third-party payment, electronic payment, mobile payment, and other transaction method certifications such as NFT (Non- Fungible Token). We also evaluation the future and security issues of cryptocurrency.
                            Full article",3
A Case Study of Wind Farm Re-Powering,"The Jhongtun wind farm in the area of Penghu Archipelago is studied. The first part of the Jhongtun wind farm has been operated for 19 years, and the second part has been operated for 15 years. It is about time to evaluate the feasibility of this wind farm’s re-powering process to promote its power production. The evaluated AEPs are 82.65 GWh/year and 107.32 GWh/year. With the current deployment, roughly 12% of the power is provided by the wind farm with a 600 kW wind turbine, and its AEP is 11.46 GWh/year. The newly proposed 3 MW wind turbine has the potential to provide 100% of the power needed for the entire Penghu Archipelago.
                            Full article",3
Defect Detection by Analyzing Thermal Infrared Images Covered with Shadows with a Hybrid Approach Driven by Local and Global Intensity Fitting Energy,"Defect detection using thermal infrared images is used in nondestructive evaluation and testing because it is easy to use. Thermal infrared images recorded the surface temperatures of the target with a thermal infrared camera. Image segmentation is a technique to group those pixels with similar surface temperatures to form thermal patterns. Defects can be identified by the segmented patterns having different surface temperatures in their neighborhoods. In this study, a hybrid approach combining fitting energy is proposed for describing the contamination illustrated in the recorded surface temperatures and regional constants averaging the surface temperatures of the segmented regions. The numerical implementation is completed by applying the level set functions on an iteration scheme. The initial level sets evolve till a convergence can be reached. The processed results demonstrate that the hybrid approach can be used for defect detection.
                            Full article",3
"Willingness, Proficiency, or Supports? Challenges in Implementing Content and Language Integrated Learning for Taiwan K-12 Teachers","After the Taiwanese government launched the Blueprint for Developing Taiwan into a Bilingual Nation by 2030, the Implementation Project of Bilingual Instruction in several domains of primary and junior high school education was promoted by the Taiwan Ministry of Education. Content and language integrated learning (CLIL) is a dual-objective strategy in which students simultaneously acquire language skills and subject knowledge. CLIL has been widely implemented and proven to be successful in European countries. This strategy will become the primary method of bilingual education for instructors in grades K-12. Other non-European countries, such as Latin America and Indonesia, however, found difficulties applying CLIL in class. The issues need to be identified to encourage researchers and practitioners to find solutions. The purpose of this paper is to identify the barriers to implementing CLIL from the perspective of K-12 teachers. We surveyed 102 K-12 teachers in Keelung using a questionnaire. The findings indicate that (1) 49.0% of teachers feel concerned if they are required to teach half of their content in English, (2) 64.8% of teachers are willing to improve their English proficiency in their spare time for implementing CLIL in class, and (3) only 36.3% of teachers are willing to adopt CLIL in class, while 50.0% of teachers are willing to implement CLIL if a teaching assistant system supports them with English course materials. Teaching assistant systems that provide English course materials might influence teachers’ willingness to implement CLIL in class.
                            Full article",3
The Influence of Acidic Mine Waters on Physico-Chemical Processes in the Aquatic Environment,"Acidic mine drainage (AMD) discharged from the abandoned Smolník mine (Pech shaft, Slovakia) contaminates surface water in the Smolník creek due to the decreasing pH and the production of heavy metals. Mixing AMD with surface waters results in an increase in pH, which affects the metal precipitation. Using statistical methods, the effect of pH on the concentration of selected metals (Fe, Mn, Al, Cu and Zn) in the water of the contaminated Smolník creek is described in this work. Polynomial curves were used to identify trends in pH and metal concentration in the surface water. The analysis showed that the second-degree polynomial functions as a candidate for explaining metals’ concentration based on the measured surface water’s pH with a goodness of model fit, based on a coefficient of determination ranging from 0.4 to 0.7 depending on the determined metal concentration and location.
                            Full article",3
From Yenching University to Peking University—The Spatial Inheritance and Architectural Evolution of Yan Garden,"Taking Yan Garden as the research object, this paper mainly looks at the evolution process of its campus planning during the past century. In the early stage, many aspects, such as orientation and cultural symbols, showed that Yan Garden greatly reflects the personal will of the architect. With the relocation of Peking University, teachers and students started to express their spatial demands actively; thus, Yan Garden generated new spatial axes and dynamic areas, finally achieving a harmonious coexistence between people and the campus. The increase in autonomy among users in campus planning enhances the interaction between people, places, and information, leading to a rich, dynamic, and humanized harmonious campus environment. This entire process reflects the importance of humanism in campus planning and design.
                            Full article",3
Planning of Solar Steam Cooking System at SMVDU,"This paper presents the planning of the potential and feasibility of a complete solar solution for the mess at the Shri Mata Vaishno Devi University (SMVDU) campus. Since there is ample space near the mess, solar steam generating plants are proposed on the mess to reduce liquified petroleum gas (LPG) consumption substantially. Forty concentrators (sixteen square meters each) are proposed to be installed. The project’s life is proposed to be twenty-five years with a capital cost of USD 19.02 thousand and additional operation and maintenance costs. The financial analysis shows that the total savings from the project are USD 172.82 thousand with a cost-benefit ratio of 6.40. The project’s break-even is approximated to be attained by the fortieth month of operation. Beyond the financial benefit, the project is proposed to have multiple other benefits to the institution. The benefits are that the use of fossil fuels (LPG) for cooking can be avoided by the installation of a thermal cooking system, it shall provide a better sustainability score in various rankings done worldwide for the university, the cost of tender of mess for future can be reduced drastically, the project will be brought up as a project that shall be displayed at every level in the union territory so that we shall promote the development of renewable energy uses.
                            Full article",3
An Analysis of Visitors’ Perceptions of Shopping Malls,"Shopping malls have been a significant part of our daily lives for decades. Their significance is derived from the use of these spaces based on great numbers of people, as well as the role malls play in culture. On the other hand, the design of malls has been constantly evolving according to the needs of users and the market. This study is based on survey data that we collected from ninety visitors of a shopping mall located in Izmir, Turkiye. Through the survey, we collected data on topics such as the participants’ visit frequency and reasons for visiting the mall, architectural and spatial features they favor and/or dislike, their opinions on where they perceive malls in everyday life, and their opinions on alternative spaces to malls. The data collection was finalized right before the pandemic, which significantly changed the way we think about public spaces, as well as malls, in relation to architecture. Analyzing collected data provides further insight into surveyed customers’ perception of spaces, the design of shopping malls, the use of the space, the preferred design features, as well as design features that drive customers away from the mall. The analysis was later compared and linked to studies in the literature. These research findings have the potential to be used in studies that evaluate mall design and space use, as well as in studies that compare the post-pandemic perception of spaces and the use of shopping malls.
                            Full article",3
Turning Waste into Soil Conditioner with a Sustainable Innovative Approach: Biochar,"Globally, the increase in population density, various epidemics (COVID-19, SARS, MERS, etc.), climate change, global warming, and the reduction of arable land have caused damage to the ecosystem. Quality soil is the most important factor that has a direct impact on safe food and a clean environment. Different pollutant loads, microbiological activities, climatic and topographic conditions, and current land use can change the properties of the soil. In recent years, fertile agricultural lands have been used in the construction industry. This situation explains the inadequacy between population growth and food supply. Both polluting parameters and non-purpose uses negatively affect soil quality, and alternative solutions are sought for this. One of these solutions is the application of various additives to the soil. Among these substances, biochar is a widely used additive in agricultural production, soil quality improvement, and pollutant treatment in water and soil environments. It is a carbon-rich product formed by the pyrolysis method of biochar, food, and agricultural wastes in an oxygen-free environment at ≥250 °C. In this study, current research is examined to explain the interaction of soil quality with biochar. The biochar materials used, the production conditions, and the three-step reaction in the soil were examined. This study summarizes the recent developments in the soil quality of biochar with a porous structure and high specific surface area.
                            Full article",3
Confinement–Segregation Theory to Explain the Formation Mechanism of Peptide-Containing Particles in Metered Dose Inhalers,"Understanding how to formulate peptides into metered dose inhalers (MDIs) is a bottleneck issue hampering the clinical translation of relevant products. In our previous studies, a bottom–up method to prepare peptide-containing particles for MDIs was reported. Nevertheless, the formation mechanism of the particles remains unclear. In this work, considering the production workflow, a confinement–segregation theory was put forward as a hypothesis to explain the formation mechanism. Confinement and segregation were two major processes during formation, and their definitions are provided in detail. Based on the theory, some factors influencing particle formation were also discussed, which promoted future formulation design. It is believed that the proposed theory will provide new insights into the study of peptide-containing MDIs and boost their clinical translation.
                            Full article",3
A Machine Learning-Based Approach for the Prediction of Cardiovascular Diseases,"Heart and blood vessel disorders are referred to as cardiovascular diseases (CVDs). It is one of the leading global causes of death and consists of many disorders that harm the cardiovascular system. The World Health Organization (WHO) estimates that in 2019, 18 million deaths worldwide were caused by CVDs, accounting for about 32% of all deaths. Therefore, the early detection and prediction of cardiovascular disease can be beneficial in identifying high-risk individuals and enabling timely interventions to reduce the disease’s impact and improve patient outcomes. This study provides a machine learning (ML)-based framework CVD detection to satisfy this criterion. The proposed model includes data preprocessing, hyperparameter optimization using GridSearchCV, and classification using supervised learning approaches, such as support vector machine (SVM), K-nearest neighbors (KNN), XGBoost, random forest (RF), LightBoost (LB), and stochastic gradient descent (SGD). All these models are carried out on the publicly accessed database, namely Kaggle. The experimental results demonstrate that the suggested ML technique has attained a 92.76% detection rate with the SGD classifier on the 80:20 training/testing ratios, which is superior to the well-received approaches.
                            Full article",3
Shanghai Smart Health Station Research Application in Fusion of Sports and Medicine Community Health Service,"The “fusion of sports and medicine (FSM)” is the key to promoting national fitness and health in deep fusion. However, there are disadvantages such as isolation of information networks and separation of health data in the progress of FSM. A smart health station (SHS) is a new health service mode of FSM to provide a place for community residents for health self-assessment and self-management. SHS forms an integrated health information management system based on the Internet of Things, mobile internet, and big data. It integrates community health services, community physical fitness surveillance, and other resources. In order to put forward health management and improve people’s ability to manage their health, Shanghai has promoted the construction of SHS. The construction of SHS in Shanghai provides strong support and guarantees disease prevention and treatment in the community. “Early prevention, early diagnosis, and early treatment” are also achieved to eliminate the disease. In this study, we introduce the background, service, character, and management of SHS construction in Shanghai, and the application of health service data in health education, chronic disease management, and intervention guidance.
                            Full article",3
Analysis of Outpatient Prescription Trends of Non-Narcotic Analgesics and Proton Pump Inhibitors (PPIs) in Taiwan from 2010 to 2021: A Nationwide Population-Based Study,"The purpose of this study is to describe the prevalence, trends, and associations of the use of outpatient prescription non-narcotic analgesics and proton pump inhibitors (PPIs) in Taiwan from 2010 to 2021. We identified the most commonly prescribed analgesics and PPIs, including paracetamol (acetaminophen) and nonsteroidal anti-inflammatory drugs (NSAIDs), in outpatient departments according to the data from Taiwan National Health Insurance Research Database and Taiwan’s NHI Annual Statistical Report. This study shows that the traditional non-selective NSAIDs take the largest proportion of usage, representing over 60% of the annual usage of non-narcotic analgesics. Acetaminophen is the second and takes over 30% of annual usage. The selective COX-2 (coxibs) takes less than 10% of usage, but its use is growing rapidly. This study also shows that the annual usage of PPIs is growing rapidly and is not decreasing with the use of selective COX-2. The findings in this study can help us to focus on the most commonly prescribed drugs to investigate the prescription pattern of NSAIDs and PPIs, especially the combined use of selective COX-2 and PPIs, in future study.
                            Full article",3
Classification of Breast Cancer Using Radiological Society of North America Data by EfficientNet,"Breast cancer is a common cancer that affects women all over the world. Therefore, detection at an early stage is crucial for reducing the mortality rate linked to this disease. Mammography is the primary screening method for breast cancer. However, it has drawbacks, including high rates of false-positive and negative results, inter-observer variability, and limited sensitivity with dense breast tissue. To solve such problems, breast cancer was analyzed and classified using mammography images and deep learning models from the Radiological Society of North America (RSNA) database. This database contains processed and raw images from the RSNA that consist of annotated malignancies and clinical data. Using deep learning models based on convolutional neural network (CNN) models such as visual geometry group (VGG), Googlenet, EfficientNet, and Residual Networks, mammograms were classified into cancer or non-cancer categories. In this study, a novel architecture was proposed by combining CNNs and attention mechanisms, which extracted and highlighted the relevant features. A dataset of 8000 patients with 47,000 photographs was used to train and assess the model via 5-fold cross-validation. The results outperformed prior methods using the same database and reached an average accuracy rate of 95%. The results showed that mammography with deep learning methods considerably improved breast cancer detection and diagnosis.
Full article",3
The Impact of Anthropogenic Activity on the Quality of Bottom Sediments in the Watershed of the Delňa Creek,"This paper is focused on evaluating the quality of bottom sediments and water in the watershed of the Delňa creek, where gold, antimony and mercury were mined in the past. The results showed that the biggest source of pollution was a heap of mining material, where the limit values of Sb, As, Hg and Pb concentrations in the sediments were exceeded. Other sources of pollution in the river basin were the right-hand tributaries. A comparison of the dependencies of the concentrations of potentially toxic metals in the water and sediments shows that while the concentrations of pollutants in the waters react to the current state of water quality in the basin and tributaries (pH, concentration, discharge), the sediments exhibit a stable concentration character.
Full article",3
